USO,ORDEN_U,COD_USO,DESTINO,UEA,ZAI,ZAE,ZAGT,ZC,ZCM1,ZCM2,ZCM3,ZCM4,ZCM5,ZCON,ZCA,ZED,ZEPM,ZI,ZIA,ZIN,ZIP,ZPET,ZREC1,ZREC2,ZPRIL,ZRA1,ZRA2,ZRA3,ZRA4,ZRA5,ZRPUC,ZR1,ZR2,ZR3,ZR4,ZR5,ZRM1,ZRM2,ZRM3,ZRM5,ZRM6,ZRUR1,ZRUR2,ZVIT,ZRURNI1,ZRURNI2,ZSER
"ASISTENCIA PÚBLICA Y PRIVADA, SANIDAD Y SALUBRIDAD",H,AS_H,HOTELES DE MASCOTAS ,SI,1,1,1,3,1,219,3,3,3,219,1,1,1,3,1,3,3,219,3,3,219,219,219,219,219,219,219,3,3,3,3,3,219,219,218,219,219,1,1,3,1,1,3
"ASISTENCIA PÚBLICA Y PRIVADA, SANIDAD Y SALUBRIDAD",H,AS_H, GUARDA DE MASCOTAS,SI,1,1,1,3,1,219,3,3,3,219,1,1,1,3,1,3,3,219,3,3,219,219,219,219,219,219,219,3,3,3,3,3,219,219,218,219,219,1,1,3,1,1,3
"ASISTENCIA PÚBLICA Y PRIVADA, SANIDAD Y SALUBRIDAD",I,AS_I,SALAS  DE VELATORIOS,SI,3,3,3,3,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,218,3,1,3,3,3,3,3,3
"ASISTENCIA PÚBLICA Y PRIVADA, SANIDAD Y SALUBRIDAD",J,AS_J,CREMATORIOS,SI,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"ASISTENCIA PÚBLICA Y PRIVADA, SANIDAD Y SALUBRIDAD",K,AS_K,CEMENTERIOS,SI,3,3,3,3,3,3,3,3,3,3,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3
SEGURIDAD,A,SEG_A,CENTRAL DE POLICIA,SI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,219,1,1,1,1,1,1,1,218,1,1,1,1,1,1,1,1
SEGURIDAD,A,SEG_A,SECCIONAL DE POLICÍA,SI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,219,1,1,1,1,1,1,1,218,1,1,1,1,1,1,1,1
SEGURIDAD,A,SEG_A,DESTACAMENTO POLICIAL,SI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,219,1,1,1,1,1,1,1,218,1,1,1,1,1,1,1,1
SEGURIDAD,B,SEG_B,BOMBEROS,SI,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,219,1,1,1,1,1,1,1,218,1,1,1,1,1,1,1,1
SEGURIDAD,C,SEG_C,POLICIA  DE CANES,SI,1,1,219,3,3,3,1,3,3,3,1,3,1,1,1,3,3,3,1,1,1,1,1,3,222,222,3,3,3,3,3,3,3,3,218,3,1,1,1,3,1,1,1
SEGURIDAD,C,SEG_C,POLICIA  A CABALLO,SI,1,1,219,3,3,3,1,3,3,3,1,3,1,1,1,3,3,3,1,1,1,1,1,3,222,222,3,3,3,3,3,3,3,3,218,3,1,1,1,3,1,1,1
SEGURIDAD,C,SEG_C,POLICIA  MOTORIZADA,SI,1,1,219,3,3,3,1,3,3,3,1,3,1,1,1,3,3,3,1,1,1,1,1,3,222,222,3,3,3,3,3,3,3,3,218,3,1,1,1,3,1,1,1
SEGURIDAD,D,SEG_D,CENTRO CORRECCIONAL,SI,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
SEGURIDAD,D,SEG_D,CARCEL,SI,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
CULTURA,A,CU_A,BIBLIOTECAS,NO,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,3,1,1,1,219,1,1,1,1,1,1,1,1,1,1,1,1,1,218,1,1,1,1,26,1,1,3
CULTURA,A,CU_A,MUSEOS  DE ARTE Y SIMILARES,SI,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,3,1,1,1,219,1,1,1,1,1,1,1,1,1,1,1,1,1,218,1,1,1,1,26,1,1,3
CULTURA,B,CU_B,MUSEOS ESPECIALES,NO,1,1,1,1,1,1,1,1,1,3,3,1,3,3,1,3,3,1,1,1,219,1,1,1,1,1,1,3,1,219,1,3,1,1,218,1,1,1,1,26,26,26,3
CULTURA,B,CU_B,SALA EXPOSICIÓN,NO,1,1,1,1,1,1,1,1,1,3,3,1,3,3,1,3,3,1,1,1,219,1,1,1,1,1,1,3,1,219,1,3,1,1,218,1,1,1,1,26,26,26,3
CULTURA,B,CU_B,AUDITORIO,SI,1,1,1,1,1,1,1,1,1,3,3,1,3,3,1,3,3,1,1,1,219,1,1,1,1,1,1,3,1,219,1,3,1,1,218,1,1,1,1,26,26,26,3
CULTURA,B,CU_B, ATELIERES,NO,1,1,1,1,1,1,1,1,1,3,3,1,3,3,1,3,3,1,1,1,219,1,1,1,1,1,1,3,1,219,1,3,1,1,218,1,1,1,1,26,26,26,3
CULTURA,C ,CU_C,ASOCIACIONES CULTURALES,NO,219,219,1,1,1,1,1,1,1,3,3,1,3,3,3,3,3,1,1,1,219,1,1,1,1,1,1,1,3,3,1,3,1,1,218,1,1,1,1,1,1,1,3
CULTURA,D,CU_D,ESTACIONES RADIOFÓNICAS,SI,3,3,1,21,1,1,1,1,1,1,3,1,1,3,1,3,3,1,1,1,219,1,1,1,219,219,1,1,3,3,1,214,1,1,218,1,1,1,1,219,1,1,219
CULTURA,D,CU_D, ESTUDIOS DE TELEVISIÓN,SI,3,3,1,21,1,1,1,1,1,1,3,1,1,3,1,3,3,1,1,1,219,1,1,1,219,219,1,1,3,3,1,214,1,1,218,1,1,1,1,219,1,1,219
CULTURA,D,CU_D,ESTUDIOS DE CINE,SI,3,3,1,21,1,1,1,1,1,1,3,1,1,3,1,3,3,1,1,1,219,1,1,1,219,219,1,1,3,3,1,214,1,1,218,1,1,1,1,219,1,1,219
CULTURA,D,CU_D,ESTUDIOS DE GRABACIÓN Y SIMILARES,SI,3,3,1,21,1,1,1,1,1,1,3,1,1,3,1,3,3,1,1,1,219,1,1,1,219,219,1,1,3,3,1,214,1,1,218,1,1,1,1,219,1,1,219
DEPORTE,A,DE_A,GIMNASIOS PÚBLICOS O PRIVADOS,SI,3,3,1,21,1,1,1,1,1,3,1,1,1,218,1,3,3,1,1,1,1,1,1,1,1,1,219,1,3,1,1,214,1,1,218,1,1,1,1,26,1,1,3
DEPORTE,A,DE_A, ACADEMIAS DE ARTES MARCIALES,SI,3,3,1,21,1,1,1,1,1,3,1,1,1,218,1,3,3,1,1,1,1,1,1,1,1,1,219,1,3,1,1,214,1,1,218,1,1,1,1,26,1,1,3
DEPORTE,A,DE_A,ASOCIACIONES DEPORTIVAS,SI,3,3,1,21,1,1,1,1,1,3,1,1,1,218,1,3,3,1,1,1,1,1,1,1,1,1,219,1,3,1,1,214,1,1,218,1,1,1,1,26,1,1,3
DEPORTE,A,DE_A,NATATORIOS ABIERTOS O CUBIERTOS,SI,3,3,1,21,1,1,1,1,1,3,1,1,1,218,1,3,3,1,1,1,1,1,1,1,1,1,219,1,3,1,1,214,1,1,218,1,1,1,1,26,1,1,3
DEPORTE,B,DE_B,CLUBES,SI,222,222,1,3,1,1,1,3,3,3,1,1,1,3,1,3,3,1,1,1,1,1,1,1,219,219,219,3,3,1,3,3,1,1,218,3,1,1,1,26,1,1,3
DEPORTE,B,DE_B,DEPORTES AL AIRE LIBRE,SI,222,222,1,3,1,1,1,3,3,3,1,1,1,3,1,3,3,1,1,1,1,1,1,1,219,219,219,3,3,1,3,3,1,1,218,3,1,1,1,26,1,1,3
DEPORTE,B,DE_B, ARQUERÍA,SI,222,222,1,3,1,1,1,3,3,3,1,1,1,3,1,3,3,1,1,1,1,1,1,1,219,219,219,3,3,1,3,3,1,1,218,3,1,1,1,26,1,1,3
DEPORTE,C,DE_C,CANCHAS DE PADDLE,SI,3,3,1,3,1,1,3,3,3,3,1,1,1,3,1,3,3,1,1,1,1,1,1,1,219,219,219,3,3,3,3,3,1,1,218,3,1,1,1,26,1,1,3
DEPORTE,C,DE_C,CANCHAS DE PALETA,SI,3,3,1,3,1,1,3,3,3,3,1,1,1,3,1,3,3,1,1,1,1,1,1,1,219,219,219,3,3,3,3,3,1,1,218,3,1,1,1,26,1,1,3
DEPORTE,C,DE_C,CANCHAS DE FÚTBOL,SI,3,3,1,3,1,1,3,3,3,3,1,1,1,3,1,3,3,1,1,1,1,1,1,1,219,219,219,3,3,3,3,3,1,1,218,3,1,1,1,26,1,1,3
DEPORTE,C,DE_C,CANCHAS DE  FÚTBOL  5,SI,3,3,1,3,1,1,3,3,3,3,1,1,1,3,1,3,3,1,1,1,1,1,1,1,219,219,219,3,3,3,3,3,1,1,218,3,1,1,1,26,1,1,3
DEPORTE,C,DE_C,CANCHAS DE FÚTBOL 7,SI,3,3,1,3,1,1,3,3,3,3,1,1,1,3,1,3,3,1,1,1,1,1,1,1,219,219,219,3,3,3,3,3,1,1,218,3,1,1,1,26,1,1,3
DEPORTE,C,DE_C,CANCHAS DE BOCHAS,NO,3,3,1,3,1,1,3,3,3,3,1,1,1,3,1,3,3,1,1,1,1,1,1,1,219,219,219,3,3,3,3,3,1,1,218,3,1,1,1,26,1,1,3
DEPORTE,C,DE_C,CANCHAS DE TENIS  Y SIMILARES,SI,3,3,1,3,1,1,3,3,3,3,1,1,1,3,1,3,3,1,1,1,1,1,1,1,219,219,219,3,3,3,3,3,1,1,218,3,1,1,1,26,1,1,3
DEPORTE,D,DE_D,ESTADIOS ABIERTOS Y CERRADOS,SI,3,3,1,3,3,3,3,3,3,3,3,1,3,3,1,3,3,1,1,1,1,219,219,219,219,219,3,3,3,3,3,3,1,1,218,3,1,1,1,3,3,3,3
DEPORTE,D,DE_D,COMPLEJOS POLIDEPORTIVOS,SI,3,3,1,3,3,3,3,3,3,3,3,1,3,3,1,3,3,1,1,1,1,219,219,219,219,219,3,3,3,3,3,3,1,1,218,3,1,1,1,3,3,3,3
DEPORTE,E,DE_E,GOLF,SI,3,3,1,3,3,3,3,3,3,3,1,1,3,3,1,3,3,1,1,1,1,1,1,1,3,3,219,3,1,3,3,3,3,3,3,1,1,1,1,3,3,3,3
DEPORTE,F,DE_F,PICADERO,SI,3,3,1,3,3,3,3,3,3,3,1,1,3,3,1,3,3,1,1,1,1,1,1,1,3,3,219,3,1,3,3,3,3,3,3,1,1,1,1,3,3,3,3
DEPORTE,F,DE_E,EQUITACIÓN,SI,222,222,1,3,3,3,3,3,3,219,219,3,1,3,219,3,3,3,1,219,219,3,3,3,3,3,3,3,3,3,3,3,3,3,218,3,3,1,1,26,26,26,26
DEPORTE,F,DE_F,POLÍGONO DE TIRO Y SIMILARES,SI,222,222,1,3,3,3,3,3,3,219,219,3,1,3,219,3,3,3,1,219,219,3,3,3,3,3,3,3,3,3,3,3,3,3,218,3,3,1,1,26,26,26,26
DEPORTE,G,DE_G,CLUB DE REGATAS,SI,222,222,1,3,3,3,1,3,3,219,219,219,3,3,219,3,3,1,1,1,1,219,219,219,219,219,219,3,3,3,3,3,3,219,218,219,219,1,1,26,1,1,3
DEPORTE,G,DE_G,CLUBES DE DEPORTE Y TURISMO AVENTURA Y SIMILARES,SI,222,222,1,3,3,3,1,3,3,219,219,219,3,3,219,3,3,1,1,1,1,219,219,219,219,219,219,3,3,3,3,3,3,219,218,219,219,1,1,26,1,1,3
DEPORTE,G,DE_G,CAMPING,SI,222,222,1,3,3,3,1,3,3,219,219,219,3,3,219,3,3,1,1,1,1,219,219,219,219,219,219,3,3,3,3,3,3,219,218,219,219,1,1,26,1,1,3
DEPORTE,G,DE_G,BALNEARIO,SI,222,222,1,3,3,3,1,3,3,219,219,219,3,3,219,3,3,1,1,1,1,219,219,219,219,219,219,3,3,3,3,3,3,219,218,219,219,1,1,26,1,1,3
ESPARCIMIENTO,A,ES_A,CINE (En salón cerrado e insonorizado),SI,3,3,1,1,1,1,227,1,1,3,3,1,3,218,3,3,3,1,1,1,3,1,1,1,214,214,219,1,3,1,1,3,1,1,218,1,1,1,1,219,3,3,3
ESPARCIMIENTO,A,ES_A,TEATRO (En salón cerrado e insonorizado),SI,3,3,1,1,1,1,227,1,1,3,3,1,3,218,3,3,3,1,1,1,3,1,1,1,214,214,219,1,3,1,1,3,1,1,218,1,1,1,1,219,3,3,3
ESPARCIMIENTO,B,ES_B,CAFÉ (En salón cerrado e insonorizado),NO,1,1,1,1,1,1,227,1,1,219,1,1,1,218,216,216,1,1,1,1,1,214,214,214,214,214,219,214,216,1,3,216,1,1,218,214,1,1,1,219,1,1,1
ESPARCIMIENTO,B,ES_B,BAR (En salón cerrado e insonorizado),SI,1,1,1,1,1,1,227,1,1,219,1,1,1,218,216,216,1,1,1,1,1,214,214,214,214,214,219,214,216,1,3,216,1,1,218,214,1,1,1,219,1,1,1
ESPARCIMIENTO,B,ES_B,CONFITERÍA (En salón cerrado e insonorizado),NO,1,1,1,1,1,1,227,1,1,219,1,1,1,218,216,216,1,1,1,1,1,214,214,214,214,214,219,214,216,1,3,216,1,1,218,214,1,1,1,219,1,1,1
ESPARCIMIENTO,B,ES_B,SALÓN DE TE (En salón cerrado e insonorizado),NO,1,1,1,1,1,1,227,1,1,219,1,1,1,218,216,216,1,1,1,1,1,214,214,214,214,214,219,214,216,1,3,216,1,1,218,214,1,1,1,219,1,1,1
ESPARCIMIENTO,B,ES_B,CIBER CAFÉ (En salón cerrado e insonorizado),NO,1,1,1,1,1,1,227,1,1,219,1,1,1,218,216,216,1,1,1,1,1,214,214,214,214,214,219,214,216,1,3,216,1,1,218,214,1,1,1,219,1,1,1
ESPARCIMIENTO,C,ES_C,RESTAURANTE (En salón cerrado e insonorizado),SI,1,1,1,1,1,214,227,214,214,219,1,1,1,216,216,3,3,1,1,1,1,214,214,214,214,214,219,214,3,1,3,3,214,214,214 218,214,219,1,1,219,1,1,1
ESPARCIMIENTO,C,ES_C,CERVECERÍA (En salón cerrado e insonorizado),SI,1,1,1,1,1,214,227,214,214,219,1,1,1,216,216,3,3,1,1,1,1,214,214,214,214,214,219,214,3,1,3,3,214,214,214 218,214,219,1,1,219,1,1,1
ESPARCIMIENTO,C,ES_C,PIZZERÍA (En salón cerrado e insonorizado),NO,1,1,1,1,1,214,227,214,214,219,1,1,1,216,216,3,3,1,1,1,1,214,214,214,214,214,219,214,3,1,3,3,214,214,214 218,214,219,1,1,219,1,1,1
ESPARCIMIENTO,C,ES_C,PARRILLA (En salón cerrado e insonorizado),NO,1,1,1,1,1,214,227,214,214,219,1,1,1,216,216,3,3,1,1,1,1,214,214,214,214,214,219,214,3,1,3,3,214,214,214 218,214,219,1,1,219,1,1,1
ESPARCIMIENTO,D,ES_D,PATIO DE COMIDA ( En entorno abierto),SI,1,1,219,219,219,3,3,3,3,3,219,219,3,218,216,3,3,219,219,219,219,3,3,3,219,219,219,3,3,3,3,3,3,3,3,3,219,1,1,3,1,1,219
ESPARCIMIENTO,D,ES_D,PATIOS CERVECEROS O SIMILARES (En entornos abiertos),SI,1,1,219,219,219,3,3,3,3,3,219,219,3,218,216,3,3,219,219,219,219,3,3,3,219,219,219,3,3,3,3,3,3,3,3,3,219,1,1,3,1,1,219
ESPARCIMIENTO,D,ES_D,AUTOCINE (En entorno abierto),SI,1,1,219,219,219,3,3,3,3,3,219,219,3,218,216,3,3,219,219,219,219,3,3,3,219,219,219,3,3,3,3,3,3,3,3,3,219,1,1,3,1,1,219
ESPARCIMIENTO,E,ES_E,JUEGOS INFANTILES (En salón cerrado e insonorizado),SI,3,3,219,21,1,219,3,3,3,3,3,3,3,218,3,3,3,1,1,1,1,3,3,3,214 219,214 219,219,3,3,3,3,3,214,214,214 218,3,219,1,1,3,1,1,3
ESPARCIMIENTO,E,ES_E,PELOTERO (En salón cerrado e insonorizado),SI,3,3,219,21,1,219,3,3,3,3,3,3,3,218,3,3,3,1,1,1,1,3,3,3,214 219,214 219,219,3,3,3,3,3,214,214,214 218,3,219,1,1,3,1,1,3
ESPARCIMIENTO,F,ES_F,"PUB, ADMITE SHOW EN VIVO ACORDE A LA ACTIVIDAD, SÓLO EN EL INTERIOR DEL LOCAL CERRADO E INSONORIZADO",SI,3,3,1,21,1,1,1,1,1,3,1,3,3,214-218,214-216,3,3,1,1,1,1,219,219,219,214 219,214 219,219,3,3,3,3,3,214,214,218 219,214,214,1,1,216,3,3,3
ESPARCIMIENTO,F,ES_F,"CAFÉ CONCERT, ADMITE SHOW EN VIVO ACORDE A LA ACTIVIDAD, SÓLO EN LOCAL CERRADO E INSONORIZADO",SI,3,3,1,21,1,1,1,1,1,3,1,3,3,214-218,214-216,3,3,1,1,1,1,219,219,219,214 219,214 219,219,3,3,3,3,3,214,214,218 219,214,214,1,1,216,3,3,3
ESPARCIMIENTO,G,ES_G,DISCOTECA (público en general)  SÓLO EN EL INTERIOR DE LOCAL CERRADO E INSONORIZADO,SI,3,3,1,3,3,3,3,217,217,3,1,3,3,214-218,214-216,3,3,219,224,224,219,217,217,217,3,3,216,3,217,217,217,217,219 214,219 214,219 214  218,217,"2,14",1,1,219  224,3,3,3
ESPARCIMIENTO,G,ES_G,CONFITERÍA BAILABLE (público en general) SÓLO EN EL INTERIOR DEL LOCAL INSONORIZADO,SI,3,3,1,3,3,3,3,217,217,3,1,3,3,214-218,214-216,3,3,219,224,224,219,217,217,217,3,3,216,3,217,217,217,217,219 214,219 214,219 214  218,217,"2,14",1,1,219  224,3,3,3
ESPARCIMIENTO,G,ES_G,"SALON DE EVENTOS (alquiler para usuarios definidos, familias o similares) SÓLO EN EL INTERIOR DEL LOCAL INSONORIZADO",SI,3,3,1,3,3,3,3,217,217,3,1,3,3,214-218,214-216,3,3,219,224,224,219,217,217,217,3,3,216,3,217,217,217,217,219 214,219 214,219 214  218,217,"2,14",1,1,219  224,3,3,3
ESPARCIMIENTO,G,ES_G,"SALÓN DE FIESTAS (público en general), SÓLO EN EL INTERIOR DE LOCAL CERRADO E INSONORIZADO",SI,3,3,1,3,3,3,3,217,217,3,1,3,3,214-218,214-216,3,3,219,224,224,219,217,217,217,3,3,216,3,217,217,217,217,219 214,219 214,219 214  218,217,"2,14",1,1,219  224,3,3,3
ESPARCIMIENTO,G,ES_G,"SALÓN CON SHOW EN VIVO (público en general) , SÓLO EN EL INTERIOR DEL LOCAL CERRADO E INSONORIZADO",SI,3,3,1,3,3,3,3,217,217,3,1,3,3,214-218,214-216,3,3,219,224,224,219,217,217,217,3,3,216,3,217,217,217,217,219 214,219 214,219 214  218,217,"2,14",1,1,219  224,3,3,3
ESPARCIMIENTO,H,ES_H,SALA DE BILLAR (En salón cerrado e insonorizado),SI,3,3,1,21,219,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,214 219,214 219,3,3,3,3,3,3,214,214,218,214,214,1,1,3,216,216,3
ESPARCIMIENTO,H,ES_H,SALA DE POOL (En salón cerrado e insonorizado),SI,3,3,1,21,219,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,214 219,214 219,3,3,3,3,3,3,214,214,218,214,214,1,1,3,216,216,3
ESPARCIMIENTO,H,ES_H,SALAS CON JUEGOS DE MESA Y SIMILARES (En salón cerrado e insonorizado),SI,3,3,1,21,219,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,214 219,214 219,3,3,3,3,3,3,214,214,218,214,214,1,1,3,216,216,3
ESPARCIMIENTO,I,ES_I,BOWLING (En entornos cerrados),SI,3,3,1,3,219,1,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,214,214,218,214,214,1,1,3,3,3,3
ESPARCIMIENTO,I,ES_I,JUEGOS MECÁNICOS (En entornos cerrados),SI,3,3,1,3,219,1,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,214,214,218,214,214,1,1,3,3,3,3
ESPARCIMIENTO,I,ES_I,JUEGOS DE LÁSER (En entornos cerrados),SI,3,3,1,3,219,1,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,214,214,218,214,214,1,1,3,3,3,3
ESPARCIMIENTO,J,ES_J,CIRCO (En entornos abiertos),SI,222,222,1,3,1,3,3,3,3,3,3,3,3,219,219,3,3,219,219,219,219,3,3,3,3,3,216 219,3,3,3,3,3,3,3,218 219,3,219,1,1,216,216,216,3
ESPARCIMIENTO,J,ES_J,"PARQUE DE DIVERSIONES (ocasionales o permanentes), en entornos abiertos",SI,222,222,1,3,1,3,3,3,3,3,3,3,3,219,219,3,3,219,219,219,219,3,3,3,3,3,216 219,3,3,3,3,3,3,3,218 219,3,219,1,1,216,216,216,3
ESPARCIMIENTO,J,ES_J,ESPECTÁCULOS HÍPICOS (en entornos abiertos),SI,222,222,1,3,1,3,3,3,3,3,3,3,3,219,219,3,3,219,219,219,219,3,3,3,3,3,216 219,3,3,3,3,3,3,3,218 219,3,219,1,1,216,216,216,3
ESPARCIMIENTO,J,ES_J,ESPECTÁCULOS  AUTOMOVILÍSTICOS (en entornos abiertos),SI,222,222,1,3,1,3,3,3,3,3,3,3,3,219,219,3,3,219,219,219,219,3,3,3,3,3,216 219,3,3,3,3,3,3,3,218 219,3,219,1,1,216,216,216,3
ESPARCIMIENTO,J,ES_J,PISTA DE KARTING (En entornos abiertos),SI,222,222,1,3,1,3,3,3,3,3,3,3,3,219,219,3,3,219,219,219,219,3,3,3,3,3,216 219,3,3,3,3,3,3,3,218 219,3,219,1,1,216,216,216,3
ESPARCIMIENTO,J,ES_J,PISTA DE CUATRICICLOS (En entornos abiertos),SI,222,222,1,3,1,3,3,3,3,3,3,3,3,219,219,3,3,219,219,219,219,3,3,3,3,3,216 219,3,3,3,3,3,3,3,218 219,3,219,1,1,216,216,216,3
ESPARCIMIENTO,J,ES_J,JUEGOS DE LÁSER (En entornos abiertos),SI,222,222,1,3,1,3,3,3,3,3,3,3,3,219,219,3,3,219,219,219,219,3,3,3,3,3,216 219,3,3,3,3,3,3,3,218 219,3,219,1,1,216,216,216,3
ESPARCIMIENTO,J,ES_J,JUEGOS DE GUERRA (En entornos abiertos),SI,222,222,1,3,1,3,3,3,3,3,3,3,3,219,219,3,3,219,219,219,219,3,3,3,3,3,216 219,3,3,3,3,3,3,3,218 219,3,219,1,1,216,216,216,3
ESPARCIMIENTO,K,ES_K,CABARET (En salón cerrado e insonorizado),SI,3,3,3,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ESPARCIMIENTO,K,ES_K,WISKERIA (En salón cerrado e insonorizado),SI,3,3,3,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ESPARCIMIENTO,K,ES_K,CLUB NOCTURNO (En salón cerrado e insonorizado),SI,3,3,3,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
CULTO,A,CU01_A,TEMPLO,SI,3,3,1,1,1,1,1,1,1,219,3,3,1,3,1,3,3,1,1,1,1,1,1,1,214,214,3,1,214,1,1,214,214,214,214 218,214,1,1,1,216,219,219,3
CULTO,A,CU01_A, IGLESIA,SI,3,3,1,1,1,1,1,1,1,219,3,3,1,3,1,3,3,1,1,1,1,1,1,1,214,214,3,1,214,1,1,214,214,214,214 218,214,1,1,1,216,219,219,3
CULTO,A,CU01_A,PARROQUIA,SI,3,3,1,1,1,1,1,1,1,219,3,3,1,3,1,3,3,1,1,1,1,1,1,1,214,214,3,1,214,1,1,214,214,214,214 218,214,1,1,1,216,219,219,3
CULTO,A,CU01_A,CAPILLA,SI,3,3,1,1,1,1,1,1,1,219,3,3,1,3,1,3,3,1,1,1,1,1,1,1,214,214,3,1,214,1,1,214,214,214,214 218,214,1,1,1,216,219,219,3
CULTO,A,CU01_A, RATORIO,SI,3,3,1,1,1,1,1,1,1,219,3,3,1,3,1,3,3,1,1,1,1,1,1,1,214,214,3,1,214,1,1,214,214,214,214 218,214,1,1,1,216,219,219,3
CULTO,A,CU01_A,MEZQUITA,SI,3,3,1,1,1,1,1,1,1,219,3,3,1,3,1,3,3,1,1,1,1,1,1,1,214,214,3,1,214,1,1,214,214,214,214 218,214,1,1,1,216,219,219,3
CULTO,A,CU01_A,SINAGOGA Y SIMILARES,SI,3,3,1,1,1,1,1,1,1,219,3,3,1,3,1,3,3,1,1,1,1,1,1,1,214,214,3,1,214,1,1,214,214,214,214 218,214,1,1,1,216,219,219,3
OFICINAS PUBLICAS,A,OFPU_A,OFICINAS NACIONALES,NO,3,3,1,21,1,1,1,1,1,1,3,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,219,1,3,3,3,3,1,1,218,1,1,1,1,3,1,1,1
OFICINAS PUBLICAS,A,OFPU_A,OFICINAS  PROVINCIALES,NO,3,3,1,21,1,1,1,1,1,1,3,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,219,1,3,3,3,3,1,1,218,1,1,1,1,3,1,1,1
OFICINAS PUBLICAS,A,OFPU_A,OFICINAS MUNICIPALES,NO,3,3,1,21,1,1,1,1,1,1,3,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,219,1,3,3,3,3,1,1,218,1,1,1,1,3,1,1,1
OFICINAS PUBLICAS,A,OFPU_A,OFICINAS DE DELEGACIONES,NO,3,3,1,21,1,1,1,1,1,1,3,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,219,1,3,3,3,3,1,1,218,1,1,1,1,3,1,1,1
OFICINAS PUBLICAS,B,OFPU_B,"CONSULADOS, EMBAJADAS, REPRESENTACIONES DIPLOMÁTICAS",NO,3,3,1,21,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,3,1,1,1,1,1,3,1,3,3,3,3,1,1,218,1,1,1,1,3,3,3,1
OFICINAS PUBLICAS,C,OFPU_C,CENTRAL TELEFÓNICA,NO,1,1,1,1,1,1,1,1,1,1,3,219,1,1,1,3,1,1,1,1,3,1,1,1,1,1,219,1,3,3,3,3,1,1,218,1,1,1,1,3,1,1,1
OFICINAS PUBLICAS,C,OFPU_C,CORREO,NO,1,1,1,1,1,1,1,1,1,1,3,219,1,1,1,3,1,1,1,1,3,1,1,1,1,1,219,1,3,3,3,3,1,1,218,1,1,1,1,3,1,1,1
OFICINAS PUBLICAS,C,OFPU_C,ESTAFETA POSTAL,NO,1,1,1,1,1,1,1,1,1,1,3,219,1,1,1,3,1,1,1,1,3,1,1,1,1,1,219,1,3,3,3,3,1,1,218,1,1,1,1,3,1,1,1
OFICINAS PUBLICAS,C,OFPU_C,NODOS DE CONECTIVIDAD DIGITAL Y SIMILARES,NO,1,1,1,1,1,1,1,1,1,1,3,219,1,1,1,3,1,1,1,1,3,1,1,1,1,1,219,1,3,3,3,3,1,1,218,1,1,1,1,3,1,1,1
